,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
9,9,2022-04-07 09:27:12.082025,Any word on the sanctions status of the former mayor of Moscow who funneled millions of dollars to Hunter Biden?,,6.0,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,20,112,0,1,0,,0.055,0.0,0.945,0.0258
10,10,2022-04-07 09:27:12.082025,I’ve been thinking the same thing.,,2.0,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,6,34,0,1,0,,0.0,0.0,1.0,0.0
11,11,2022-04-07 09:27:12.082025,"Putin thinks his daughters should be ""out of bounds"" territory. I don't agree. We know full well if the situation was reversed that they would be subject to kidnappings, poisoning, or mafia style hits (the Russian leadership is a mafia). 

The daughters are billionaires themselves and Putin just wants them to have an ""ordinary"" life. Almost too funny--this guy is so wacko that he can't see his own hypocrisy and ill logic. BTW, I've seen credible reports in the Guardian that at least one of the daughters has or does maintain a residence in the Netherlands. 

Of course Putin loses some of his unearned ""crazy man"" high ground nuclear bombast threats if it begins to be revealed that he has children/grandchildren that he cares about.",,3.0,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,125,738,0,14,0,,0.038,0.12,0.843,-0.8782
12,12,2022-04-07 09:27:12.082025,"Before I even get started let me state for the record,  I am against  this invasion.  Now,  with that being said,    Since both his daughters names have hit the Internet and the airwaves in the last 24 hours,  everybody and his brother that owns an internet news site, has been digging and a digging on both girls.  Including another one that is to this very minute,   Steel shrouded in secrecy..   But here is the latest as of this morning,   What Forbes says.


“&nbsp;As a Russian pediatric endocrinologist, Maria Vorontsova's net worth is believed to be $5 to $10 million.”


“Katerina Tikhonova is a Russian scientist, manager, and former acrobatic dancer with around $10 million.”",,,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,114,686,0,10,0,,0.021,0.0,0.979,0.3291
13,13,2022-04-07 09:27:12.082025,"With  11mm displaced and dispersed Ukrainians (and thousands killed), &gt; 20 thousand displaced civilians in Chechnya (with wildly varying claims of 2-300,000 killed and disappeared civilians &amp; defenders) and 25-50,000 mostly civilians killed in the 2nd Georgian war it is just ""slightly"" possible that a few vendetta exist. They can simply outlive Putin's reign of terror (surely that steroid induced stroke will be soon) and need only post bounty if  Putin's Russian successors fail to eliminate all ""heirs apparent"".",,1.0,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,79,524,0,18,0,,0.022,0.229,0.749,-0.9666
14,14,2022-04-07 09:27:12.082025,"If memory serves me, this is the same behavior regarding family members of the old USSR and also other communist states. It is interesting that the intelligence agencies seem to know a great deal about the business dealings of the Russian hierarchy.",,2.0,04-07-2022,putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion,https://www.wsj.com/articles/putin-daughters-shroudedin-secrecy-face-sanctions-threat-over-ukraine-invasion-11649244765?mod=world_trending_now_article_pos1,https://www.wsj.com/news/world?mod=nav_top_section,42,249,0,0,0,,0.207,0.0,0.793,0.872
0,0,2022-04-07 10:27:12.082025,"The US Navy better pay attention. Precision-guided munitions and missiles make many surface units sitting ducks. Our Aircraft Carriers? They now are as obsolete as Battleships and good only to bully less sophisticated militaries. Against a modern foe, surface vessels will litter the ocean floor along with their crews. The future is subs and drones.",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,55,350,0,2,0,,0.137,0.169,0.694,-0.024
1,1,2022-04-07 11:27:12.082025,Comparing a lightly armed transport sitting at a dock to true warship's sailing in the expanse of the ocean really is a false analogy.,,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,24,134,0,1,0,,0.123,0.0,0.877,0.4215
2,2,2022-04-07 08:27:12.082025,"How about letting NATO provide Ukraine with misiles capable of hitting more targets and targets deeper in Russia territory?
Can we not supply what is needed to destroy air bases, fuel depots and ammo dumps inside Russia? I presume in preparation for this invasion they moved all of the above closer to the Ukraine border.",,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,55,321,0,2,0,,0.043,0.109,0.848,-0.6072
3,3,2022-04-07 07:27:12.082025,"There are many surface launched anti-ship missiles with ranges of 500km or more.  This is enough to cover the Azov Sea.  With the help of NATO satellites the Russian ships could be found and targeted, or launch an anti-ship missile into the port of Sevastopol, and destroy the bridge connecting Crimea to Russia.",,5.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,53,312,0,2,0,,0.073,0.061,0.867,-0.0772
4,4,2022-04-07 06:27:12.082025,Houthis attack Saudi with drones &amp; missiles from hundreds of miles away.  How long before Ukraines do the same?  Russians have their Vietnam.,,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,23,145,0,3,0,,0.0,0.124,0.876,-0.4767
5,5,2022-04-07 07:27:12.082025,"don't expect biden to supply them, they would be considered ""offensive"" weapons and might upset putin. god knows we don't want that. it would ruin the market for hunters artwork.",,6.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,30,178,0,4,0,,0.056,0.28,0.665,-0.8137
6,6,2022-04-07 09:27:12.082025,"Quite possible the Ukrainians already have them ready for use as fight intensifies in East and South, as these are already in NATO countries and ready for transport.",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,28,165,0,0,0,,0.153,0.08,0.767,0.34
7,7,2022-04-07 01:27:12.082025,"Is it my imagination or do I sense that the United States , similar to the ancient Greeks, is always formenting dissent among the oppressed and resistance among the threatened? It might encompass  a laudible long term goal, but the reality of what we have done spells doom for millions of people. Yet we actively provoke foreign powers like Russia--whom we all are revulsed by--with enough reasons to create military tensions or wars. Alternatively, we could have found common ground with Russia, we could have encouraged an entrepreneurial vision there, we could have respected their concerns for s...<span data-openweb-allow-amp=""true"" style=""font-weight: bold; cursor: pointer;"">See more</span>",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,104,697,0,24,0,,0.184,0.15,0.666,0.5346
8,8,2022-04-07 11:27:12.082025,Yea it is clearly is your imagination that thinks a Russian invasion does not cause death and destruction but US policy does. The “we made him do it take” is wearing thin.,,4.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,32,171,0,2,0,,0.114,0.069,0.817,0.1464
9,9,2022-04-07 07:27:12.082025,Sounds a lot like putins propaganda.,,8.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,6,36,0,0,0,,0.333,0.267,0.4,0.128
10,10,2022-04-07 08:27:12.082025,Is this the new benign sentiment that supports the (increasingly untenable)  “Ukraine is not a country” and ‘US made him do it’ takes?,,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,23,134,0,7,0,,0.194,0.0,0.806,0.5859
11,11,2022-04-06 22:27:12.082025,Biden has always been afraid. Remember he was the lone person in the Obama Admin who did not want to risk killing Bin Laden in Pakistan for fear of upsetting Pakistan. As if Pakistan was going to do what i dont know. This is a mediocre politician forced to make big decisions,,13.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,52,275,0,0,0,,0.029,0.275,0.695,-0.935
12,12,2022-04-07 09:27:12.082025,"Very fortunate we have a president who sees the Putin threat for what it is, whereas the orange toddler loved the little bald guy and no doubt would have pulled out of NATO before long and given thumbs up to Mad Vlad's decimation of Ukraine and extermination of Ukrainians.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,49,273,0,1,0,,0.117,0.187,0.695,-0.4951
13,13,2022-04-07 05:27:12.082025,"Our NATO allies have a lot more to lose than we do should we engage the Russians in Ukraine. They are the ones that will be bombed in retaliation, not the US. Our allies are thus at least as if not less - I would bet on less- enamored with the prospect of direct engagement on Ukraine's behalf.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,58,294,0,3,0,,0.123,0.048,0.828,0.5606
14,14,2022-04-06 21:27:12.082025,"I dont understand why the Ukrainians have not sunk all those Russian ships. They are sitting ducks out there. Are we with holding the weapons they need to sink them? if so, then we need to send them asap and let them sink those ships.",,17.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,45,234,0,1,0,,0.0,0.063,0.937,-0.4404
15,15,2022-04-06 16:27:12.082025,"For every defensive system (like anti-tank, anti-air, or anti-ship missiles) we give Ukraine and they use to destroy a major Russian combat platform, that's one less we need to account for when sizing our own defensive stockpiles.

So, ultimately, giving Ukraine weapon systems that they actually use effectively is the most cost-efficient use of our defense budget possible.

Dan.",,15.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,59,381,0,7,0,,0.138,0.12,0.742,-0.2075
16,16,2022-04-06 16:27:12.082025,"Well done, Ukraine!  If we are ever to have a civilized World , now is the time to strike hard and fast, not with all our might, but with sufficient effort, to neutralize Putin's aggression, while costing him dearly in men and material!",,9.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,43,236,0,3,0,,0.113,0.113,0.774,0.3786
17,17,2022-04-06 14:27:12.082025,"With more and more weapons coming the Biden and the rest of NATO

Ukraine has shown great courage and skill in harming Russian military 

the balance of war is tilting to favor Ukraine, currently",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,34,195,0,0,0,,0.204,0.224,0.572,-0.2398
18,18,2022-04-06 14:27:12.082025,Biden doesn't even know where he is or who is president.,,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,11,56,0,1,0,,0.0,0.0,1.0,0.0
19,19,2022-04-06 14:27:12.082025,"I understand how you and Putin feel 

right now, Biden and Zellensky are working together to frustrate Putin tremendously 

Putin gave his plan of capturing Kyiv and moves his troops to the Eastern Ukraine

as we can harm Russian army more and more

Putin apologists will just vilify Biden more and more

what else can these people do ?",,8.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,59,336,0,1,0,,0.0,0.106,0.894,-0.7579
20,20,2022-04-06 14:27:12.082025,"I know how you feel 

the more weapons to Ukraine

the more Russian tanks destroyed and Russian soldiers killed 

by weapons provided by Biden and other NATO allies 

of course, the most difficult part of this deed will have to be carried by fighters of Ukraine 

we are winning, Putin is losing; Biden is harming Putin strategically, of course Putin hates Biden very much",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,64,372,0,1,0,,0.041,0.327,0.632,-0.9721
21,21,2022-04-06 19:27:12.082025,Biden is eating his ice cream and napping. Try to keep up.,,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,12,58,0,0,0,,0.0,0.0,1.0,0.0
22,22,2022-04-06 14:27:12.082025,"NEVER discount or disparage what desperate and courageous people can and will do. Please you guys who are still fighting the 2020 (and 2016) elections, let it go.  Russia AND China are both dangerous to the United States, but Russia is the primary enemy NOW. We and all of Europe, in fact all of the world who believe that human beings each one have inalienable rights, need to support Ukraine at this point. Yes, some of the prior government there was corrupt, but they are fighting Russia for their nation's very existence. Support that concept, or simply admit that authoritarian rule if ruthless enough is acceptable. As a representative democracy, the United States may be further down the target list but we ARE on it.  Support principles. Support Ukraine, or wait for the inevitable because it is out there, waiting.",,25.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,140,823,0,3,0,,0.207,0.079,0.714,0.9678
23,23,2022-04-07 01:27:12.082025,"Russia did  not have to be the enemy. We were given boundaries of their military concerns, we showed their leadership contempt. They grew resentful. This current situation is a result of our own leadership, our own treatment of foreign governments, and our own values. They didn't start any problems for thirty years. We found that disconcerting so we provoked them. Now we have the enemy we wanted. Is this fair for all of us? Is this American leadership or have I missed something. I welcome your responsible comments.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,88,520,0,2,0,,0.122,0.175,0.702,-0.7646
24,24,2022-04-07 10:27:12.082025,"Mr. Carpenter, sir, you seem to be of the impression that Russia's involvement in Afghanistan, in Syria, in Yemen, Crimea, etc. did not involve a ""start ... [of] problems"" during the past thirty years? I think those areas would differ.  Likewise if I read your comment correctly a simple statement by one government (Russia) that it intended to destroy the sovereignty of another (Ukraine) by annexing its territory and defining the limits of its economic expansion is benign foreign policy and that to object to that when people are dying, as they did and are, is showing the Russian leadership ""contempt.""  Sir, that behavior IS contemptible. It is also a violation of international law which the United States and most of the rest of the world ignored out of FEAR of a nuclear threat. I agree that the United States has often been ""the Ugly American"" (are you old enough to remember that book?) toward other nations. I emphatically agree that replacing France in Viet Nam was an act of errant stupidity. However, Mr. Carpenter I am eighty years old and one of MY earliest memories is watching the lines move each night on the news as battles raged in Korea.  I remember our freezing UN -- not US only -- troops at the Chosin Reservoir. Yes, that was China but China and Russia were ""on the move"" to advance their individual territorial dreams of empire and nothing about those ""dreams"" have changed, not a thing.  Economics, a little.  Technology, a lot. But the expansionist dream of empires, no",,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,259,1499,0,25,0,,0.068,0.099,0.833,-0.7412
25,25,2022-04-07 09:27:12.082025,"IDK, but didn’t Russian leadership choose this war plus several others Chechen, Syrian, Crimea, Georgia  etc? The  “US made him do it” mantra  is now growing repetitive, redundant &amp; thus stale. Putin had many military options but chose a full on UA invasion. But can you now expect to intimidate/divide  EU/NATO  with your new Russian army struggling in far eastern Ukraine?&nbsp;

Many have admired  Putin’s capacity  to consistently  outwit  the West/US - which they deplore for various reasons. However, this particular blunder is not of western origin…  He may have outwitted himself. We will see.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,95,605,0,15,0,,0.06,0.135,0.805,-0.8428
26,26,2022-04-07 06:27:12.082025,"Russian actions in Checnya, Syria, North Caucuses, Ossetia, Georgia and Crimea (all in last 30 years) would not line up with your view of a peaceful Russia.",,10.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,27,156,0,2,0,,0.113,0.0,0.887,0.4939
27,27,2022-04-07 07:27:12.082025,Spot on. Russia is aggressively attacking their neighbors. That guy sounds like a puppet for putin propaganda.,,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,17,110,0,0,0,,0.115,0.335,0.55,-0.5859
28,28,2022-04-06 18:27:12.082025,Ukraine started the process of becoming a more democratic and western liberal nation in their last national elections.  They have a long ways to go and it will probably take decades but it is the direction they have chosen. russia  fears a democratic and thriving Ukraine more than they do NATO,,14.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,51,294,0,0,0,,0.0,0.073,0.927,-0.5719
29,29,2022-04-06 18:27:12.082025,"Precisely. I would add to your remarks that while ""[R]ussia fears a democratic and thriving Ukraine more than they do NATO"" one more aspect:  Russia may ""fear"" the rise of such a state, but simultaneously the leadership, especially Putin, also have a delusion concerning the ""divine"" nature of the Russian state.  This is the result of propaganda from the past far and more recent.  This sort of ""destiny"" delusion not only creates fear but furthers it.  What we have hear is the conflation of delusions.",,3.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,85,504,0,11,0,,0.04,0.076,0.884,-0.2912
30,30,2022-04-06 22:27:12.082025,"And David Legg provided a third possible motivation in his commentary:  <em>Putin's Ukraine Invasion in About Energy and Natural Resources,</em> in <em>WSJ</em>, yesterday.  I find this angle more compelling than paranoia about NATO or delusions about the Russian state.  There wasn't much NATO to worry about, until he stirred them up.  Hard to read Putin's thoughts.",,1.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,56,368,0,14,0,,0.146,0.105,0.749,0.3878
31,31,2022-04-06 14:27:12.082025,"There certainly appears to be ample evidence that if the Ukrainians have the arms, they can effectively fight the Russians. 

Some reporters with close ties to the US Defense establishment are claiming that there is no slow walking of arms shipments nor vetoing arms requests to Allies (like Migs from Poland). 

I hope that is true, although it does not square with what the Ukrainians, Poles, Czechs, and Romanians have publicly said.",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,72,436,0,2,0,,0.154,0.059,0.787,0.7717
32,32,2022-04-07 07:27:12.082025,There is definately a slow response from the US. The stair step slow implimentaion of sanctions and lack of sophisticated weapons speaks for itself. Putin is collecting $500 billion in oil and gas exports at record prices while the US gov't has stimied the production of gas and oil domestically which would lower prices. It is a special kind of stupid.,,,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,61,353,0,2,0,,0.09,0.154,0.756,-0.5423
33,33,2022-04-06 13:27:12.082025,"The time to strike is when the Russian war machine is bogged down and confused, which has been the case so far, but is not going to last forever. While Team Biden continues to slow walk military aid, the opportunity for a Ukrainian victory is slowly disappearing. I think it is clear that Biden prefers a stalemate where Russia keeps the eastern regions of Ukraine, as opposed to a Russian defeat.",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,71,397,0,0,0,,0.092,0.121,0.788,-0.0644
34,34,2022-04-06 13:27:12.082025,"Sadly, he wants the Ukrainians to lose and quickly (if not too badly).  He learned and adapted in no way from the surprising fact that Ukraine's military held up and could be a match for the Russians, if properly supplied.",,2.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,40,222,0,3,0,,0.047,0.172,0.781,-0.6808
35,35,2022-04-06 13:27:12.082025,Did they sink those ships with the helmets and MREs Obama/Biden gave them?,,5.0,04-07-2022,ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy,https://www.wsj.com/articles/ukraines-surprise-strike-on-russian-fleet-hobbles-putins-donbas-strategy-11649250001?mod=automatedsf_trending_now_article_pos3,https://www.wsj.com/news/us?mod=nav_top_section,13,74,0,2,0,,0.0,0.0,1.0,0.0
